,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
31946,1886016,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31947,1886079,0.0,12.0,0.0,9.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
31948,1886296,3.0,6.0,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31949,1886533,15.0,6.0,3.0,9.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,6.0,0.0,0.0
31950,1886638,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
31951,1886673,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
31952,1886708,0.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
31953,1886720,9.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0
31954,1887105,36.0,6.0,0.0,15.0,0.0,6.0,0.0,9.0,39.0,0.0,6.0,18.0,0.0,0.0
31955,1887123,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31956,1887149,6.0,6.0,6.0,3.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
31957,1887231,3.0,0.0,6.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
31958,1887232,12.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
31959,1887319,3.0,12.0,0.0,6.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,3.0,0.0
31960,1887321,9.0,6.0,0.0,9.0,0.0,15.0,0.0,6.0,6.0,0.0,12.0,3.0,0.0,0.0
31961,1887330,0.0,12.0,0.0,6.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
31962,1887400,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
31963,1887480,0.0,9.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31964,1887531,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31965,1887538,0.0,3.0,15.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,3.0
31966,1887627,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31967,1887657,0.0,9.0,0.0,12.0,0.0,6.0,0.0,18.0,0.0,0.0,6.0,3.0,0.0,0.0
31968,1887725,3.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
31969,1887774,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31970,1888188,6.0,9.0,6.0,6.0,6.0,6.0,0.0,12.0,3.0,0.0,0.0,9.0,3.0,0.0
31971,1888216,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0
31972,1888348,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0
31973,1888420,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31974,1888449,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31975,1888497,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
31976,1888544,6.0,0.0,11.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
31977,1888703,18.0,12.0,0.0,24.0,0.0,15.0,0.0,12.0,21.0,0.0,3.0,0.0,0.0,0.0
31978,1888733,6.0,3.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0
31979,1888738,3.0,12.0,3.0,6.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0
31980,1888761,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31981,1888837,0.0,6.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
31982,1888971,0.0,12.0,0.0,6.0,0.0,24.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0
31983,1889019,0.0,6.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
31984,1889081,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0
31985,1889095,12.0,6.0,0.0,12.0,0.0,0.0,0.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0
31986,1889420,3.0,6.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31987,1889491,21.0,9.0,9.0,6.0,0.0,6.0,0.0,15.0,12.0,0.0,0.0,9.0,3.0,6.0
31988,1889508,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31989,1889567,12.0,12.0,0.0,15.0,0.0,6.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
31990,1889610,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31991,1889740,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
31992,1889804,3.0,12.0,3.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
31993,1889878,18.0,12.0,15.0,15.0,6.0,18.0,0.0,9.0,9.0,3.0,9.0,12.0,0.0,9.0
31994,1890032,3.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
31995,1890051,9.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
31996,1890220,3.0,6.0,6.0,12.0,0.0,6.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,3.0
31997,1890267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31998,1890372,0.0,9.0,0.0,6.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31999,1890413,3.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
32000,1890496,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32001,1890592,0.0,9.0,0.0,6.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32002,1890639,0.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0
32003,1890734,9.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
32004,1891012,0.0,6.0,6.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
32005,1891076,0.0,9.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
32006,1891177,3.0,9.0,6.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
32007,1891249,12.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,15.0,0.0,3.0,3.0,0.0,3.0
32008,1891260,0.0,9.0,15.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0
32009,1891612,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32010,1891709,9.0,9.0,9.0,6.0,0.0,24.0,0.0,3.0,6.0,0.0,6.0,6.0,0.0,6.0
32011,1891721,3.0,9.0,6.0,9.0,6.0,0.0,0.0,6.0,0.0,0.0,9.0,12.0,3.0,0.0
32012,1891827,0.0,12.0,0.0,12.0,0.0,9.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
32013,1891832,18.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0
32014,1892416,12.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,3.0,0.0,3.0
32015,1892518,6.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
32016,1892615,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32017,1892931,6.0,9.0,6.0,6.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0
32018,1892946,18.0,12.0,9.0,9.0,0.0,15.0,0.0,12.0,15.0,0.0,0.0,9.0,0.0,9.0
32019,1893066,6.0,3.0,0.0,9.0,0.0,3.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
32020,1893135,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32021,1893145,12.0,12.0,0.0,12.0,0.0,12.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0
32022,1893346,9.0,3.0,12.0,0.0,3.0,3.0,0.0,15.0,3.0,0.0,0.0,12.0,0.0,6.0
32023,1893628,0.0,12.0,0.0,6.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32024,1893666,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
32025,1893676,0.0,9.0,0.0,12.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0
32026,1893940,3.0,6.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32027,1893947,3.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0
32028,1894109,6.0,6.0,3.0,0.0,0.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
32029,1894210,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
32030,1894262,24.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,6.0,0.0,0.0
32031,1894319,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
32032,1894519,0.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
32033,1894584,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0
32034,1894607,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0
32035,1894663,0.0,12.0,0.0,9.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32036,1894813,0.0,12.0,0.0,6.0,0.0,18.0,0.0,18.0,0.0,0.0,3.0,3.0,0.0,3.0
32037,1894928,6.0,12.0,3.0,15.0,0.0,15.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0
32038,1895060,0.0,12.0,0.0,9.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32039,1895075,3.0,12.0,9.0,6.0,3.0,9.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0
32040,1895128,3.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0
32041,1895208,6.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
32042,1895225,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32043,1895599,15.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
32044,1895617,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32045,1895931,0.0,6.0,9.0,3.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,3.0
32046,1895979,6.0,12.0,3.0,9.0,0.0,9.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0
32047,1896021,9.0,3.0,6.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
32048,1896129,9.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
32049,1896413,0.0,12.0,0.0,9.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
32050,1896779,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
32051,1896822,6.0,6.0,17.0,3.0,6.0,9.0,0.0,6.0,0.0,3.0,0.0,15.0,3.0,3.0
32052,1897002,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32053,1897035,3.0,3.0,6.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,3.0
32054,1897129,0.0,9.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
32055,1897138,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32056,1897212,6.0,9.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0
32057,1897235,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0
32058,1897257,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32059,1897367,0.0,6.0,0.0,6.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
32060,1897391,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32061,1897488,3.0,9.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32062,1897525,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32063,1897548,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32064,1897583,0.0,3.0,3.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32065,1897639,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32066,1897758,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32067,1897785,0.0,3.0,11.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32068,1897850,0.0,9.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32069,1897898,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32070,1897930,9.0,6.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
32071,1898239,3.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32072,1898620,24.0,9.0,3.0,15.0,3.0,0.0,0.0,18.0,24.0,0.0,6.0,6.0,0.0,0.0
32073,1898697,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32074,1898770,21.0,9.0,6.0,21.0,0.0,6.0,0.0,24.0,12.0,0.0,12.0,12.0,3.0,6.0
32075,1898851,6.0,6.0,0.0,9.0,0.0,0.0,0.0,15.0,3.0,0.0,6.0,0.0,0.0,0.0
32076,1898872,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32077,1898906,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32078,1899014,9.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
32079,1899164,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32080,1899171,0.0,6.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32081,1899186,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32082,1899216,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32083,1899251,3.0,3.0,9.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,9.0
32084,1899379,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32085,1899381,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32086,1899410,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32087,1899434,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32088,1899624,3.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
32089,1899887,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32090,1900205,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32091,1900482,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32092,1900620,6.0,3.0,9.0,3.0,6.0,6.0,0.0,6.0,3.0,3.0,0.0,6.0,0.0,3.0
32093,1900687,0.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32094,1901133,0.0,9.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32095,1901253,3.0,3.0,5.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
32096,1901326,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32097,1901442,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32098,1901582,3.0,6.0,3.0,3.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,6.0
32099,1901602,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32100,1901715,0.0,12.0,0.0,6.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32101,1901716,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
32102,1902087,0.0,9.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32103,1902181,3.0,3.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
32104,1902244,3.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
32105,1902269,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
32106,1902352,0.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0
32107,1902357,0.0,6.0,6.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
32108,1902420,0.0,6.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32109,1902490,27.0,9.0,0.0,18.0,0.0,15.0,0.0,15.0,24.0,0.0,6.0,0.0,0.0,0.0
32110,1902517,0.0,0.0,12.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0
32111,1902732,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32112,1902911,9.0,9.0,3.0,9.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
32113,1902940,30.0,9.0,12.0,21.0,3.0,30.0,0.0,24.0,30.0,3.0,0.0,18.0,6.0,0.0
32114,1902951,3.0,6.0,6.0,6.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0
32115,1902974,3.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
32116,1903064,3.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
32117,1903197,3.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
32118,1903431,3.0,12.0,0.0,9.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32119,1903552,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32120,1903924,3.0,12.0,6.0,6.0,0.0,12.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
32121,1904114,6.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
32122,1904141,3.0,12.0,6.0,9.0,0.0,9.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0
32123,1904198,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
32124,1904207,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0
32125,1904245,0.0,12.0,2.0,6.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
32126,1904281,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
32127,1904587,6.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
32128,1904628,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
32129,1904824,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32130,1904899,3.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
32131,1904954,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
32132,1905025,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32133,1905059,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32134,1905198,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32135,1905265,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0
32136,1905320,0.0,12.0,0.0,9.0,0.0,6.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0
32137,1905451,6.0,3.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
32138,1905470,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32139,1905524,12.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,3.0,3.0,0.0,0.0
32140,1905528,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32141,1905553,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32142,1905573,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32143,1905583,0.0,6.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
32144,1905637,6.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
32145,1905699,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
32146,1905728,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
32147,1905859,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32148,1905988,24.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
32149,1906030,3.0,12.0,6.0,6.0,0.0,12.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
32150,1906076,6.0,12.0,0.0,15.0,0.0,6.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
32151,1906090,3.0,12.0,3.0,6.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
32152,1906128,6.0,9.0,3.0,9.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
32153,1906274,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32154,1906506,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32155,1906559,30.0,9.0,18.0,21.0,9.0,15.0,0.0,24.0,27.0,3.0,9.0,15.0,0.0,6.0
32156,1906580,6.0,9.0,3.0,9.0,0.0,9.0,0.0,12.0,6.0,0.0,9.0,0.0,0.0,0.0
32157,1906630,0.0,0.0,6.0,3.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0
32158,1906819,0.0,9.0,3.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
32159,1906891,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
32160,1906909,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
32161,1907017,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32162,1907036,0.0,3.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0
32163,1907096,3.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0
32164,1907191,0.0,6.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32165,1907377,30.0,9.0,3.0,18.0,0.0,18.0,0.0,15.0,33.0,3.0,3.0,3.0,0.0,0.0
