,doc_index,doc_id,token,bow
8685,280,excourse67,frameworks,1
8686,280,excourse67,features,1
8687,280,excourse67,interested,2
8688,280,excourse67,components,2
8689,280,excourse67,monitoring,1
8690,280,excourse67,provide,1
8691,280,excourse67,resource,1
8692,280,excourse67,people,1
8693,280,excourse67,examples,1
8694,280,excourse67,variety,1
8695,280,excourse67,start,1
8696,280,excourse67,yarn,1
8697,280,excourse67,ability,1
8698,280,excourse67,able,2
8699,280,excourse67,complete,1
8700,280,excourse67,landscape,2
8701,280,excourse67,career,1
8702,280,excourse67,terminology,1
8703,280,excourse67,useful,1
8704,280,excourse67,transform,1
8705,280,excourse67,become,1
8706,280,excourse67,describe,1
8707,280,excourse67,summarize,1
8708,280,excourse67,volume,1
8709,280,excourse67,value,3
8710,280,excourse67,assignments,1
8711,280,excourse67,come,1
8712,280,excourse67,necessary,1
8713,280,excourse67,step,1
8714,280,excourse67,reporting,1
8715,280,excourse67,impacts,1
8716,280,excourse67,needed,1
8717,280,excourse67,install,2
8718,280,excourse67,velocity,1
8719,280,excourse67,made,1
8720,280,excourse67,potential,1
8721,280,excourse67,accessible,1
8722,280,excourse67,architectural,1
8723,280,excourse67,conversant,1
8724,280,excourse67,era,1
8725,280,excourse67,explanation,1
8726,280,excourse67,recast,1
8727,280,excourse67,sensors,1
8728,280,excourse67,thinking,1
8729,280,excourse67,utilize,1
8730,280,excourse67,v,1
8731,280,excourse67,valence,1
8732,280,excourse67,veracity,1
8733,281,excourse68,data,30
8734,281,excourse68,recognize,1
8735,281,excourse68,course,5
8736,281,excourse68,hardware,1
8737,281,excourse68,large,1
8738,281,excourse68,machine,1
8739,281,excourse68,needs,2
8740,281,excourse68,problem,1
8741,281,excourse68,problems,1
8742,281,excourse68,processing,3
8743,281,excourse68,system,4
8744,281,excourse68,systems,5
8745,281,excourse68,time,1
8746,281,excourse68,using,2
8747,281,excourse68,big,14
8748,281,excourse68,familiar,1
8749,281,excourse68,provides,1
8750,281,excourse68,scale,1
8751,281,excourse68,spark,1
8752,281,excourse68,structured,1
8753,281,excourse68,science,1
8754,281,excourse68,database,2
8755,281,excourse68,guided,1
8756,281,excourse68,management,8
8757,281,excourse68,hands,2
8758,281,excourse68,integration,3
8759,281,excourse68,different,1
8760,281,excourse68,existing,1
8761,281,excourse68,explain,1
8762,281,excourse68,hadoop,1
8763,281,excourse68,types,1
8764,281,excourse68,work,1
8765,281,excourse68,software,1
8766,281,excourse68,tools,3
8767,281,excourse68,end,2
8768,281,excourse68,applications,2
8769,281,excourse68,include,1
8770,281,excourse68,handle,1
8771,281,excourse68,sources,2
8772,281,excourse68,streaming,1
8773,281,excourse68,company,1
8774,281,excourse68,virtual,1
8775,281,excourse68,game,1
8776,281,excourse68,programming,1
8777,281,excourse68,simple,1
8778,281,excourse68,operations,2
8779,281,excourse68,online,1
8780,281,excourse68,various,2
8781,281,excourse68,experience,2
8782,281,excourse68,identify,2
8783,281,excourse68,real,1
8784,281,excourse68,model,1
8785,281,excourse68,discovering,1
8786,281,excourse68,example,1
8787,281,excourse68,information,2
8788,281,excourse68,new,3
8789,281,excourse68,many,1
8790,281,excourse68,modeling,1
8791,281,excourse68,examples,1
8792,281,excourse68,techniques,3
8793,281,excourse68,ability,1
8794,281,excourse68,able,3
8795,281,excourse68,technical,1
8796,281,excourse68,complete,2
8797,281,excourse68,tutorials,1
8798,281,excourse68,patterns,1
8799,281,excourse68,design,3
8800,281,excourse68,elements,1
8801,281,excourse68,platforms,2
8802,281,excourse68,execute,1
8803,281,excourse68,required,1
8804,281,excourse68,become,1
8805,281,excourse68,extract,1
8806,281,excourse68,describe,2
8807,281,excourse68,reasons,1
8808,281,excourse68,analytical,2
8809,281,excourse68,requirements,1
8810,281,excourse68,specialization,1
8811,281,excourse68,characteristics,1
8812,281,excourse68,neo4j,1
8813,281,excourse68,value,1
8814,281,excourse68,assignments,1
8815,281,excourse68,necessary,1
8816,281,excourse68,recommended,1
8817,281,excourse68,retrieve,1
8818,281,excourse68,select,1
8819,281,excourse68,differentiate,1
8820,281,excourse68,needed,2
8821,281,excourse68,install,1
8822,281,excourse68,discussed,1
8823,281,excourse68,issue,1
8824,281,excourse68,completion,1
8825,281,excourse68,infrastructure,1
8826,281,excourse68,perspective,1
8827,281,excourse68,prior,1
8828,281,excourse68,solutions,1
8829,281,excourse68,organize,1
8830,281,excourse68,redis,1
8831,281,excourse68,life,1
8832,281,excourse68,traditional,1
8833,281,excourse68,store,1
8834,281,excourse68,everyday,1
8835,281,excourse68,team,1
8836,281,excourse68,plan,1
8837,281,excourse68,utilize,2
8838,281,excourse68,appreciate,1
8839,281,excourse68,appropriate,1
8840,281,excourse68,asterixdb,1
8841,281,excourse68,collect,1
8842,281,excourse68,connections,1
8843,281,excourse68,evolving,1
8844,281,excourse68,frequent,1
8845,281,excourse68,genres,1
8846,281,excourse68,hp,1
8847,281,excourse68,identified,1
8848,281,excourse68,impala,1
8849,281,excourse68,intro,1
8850,281,excourse68,plethora,1
8851,281,excourse68,refer,1
8852,281,excourse68,semi,1
8853,281,excourse68,sparksql,1
8854,281,excourse68,specifications,1
8855,281,excourse68,suit,1
8856,281,excourse68,untapped,1
8857,281,excourse68,vertica,1
8858,282,excourse69,create,1
8859,282,excourse69,data,9
8860,282,excourse69,learn,2
8861,282,excourse69,use,1
8862,282,excourse69,want,1
8863,282,excourse69,analyze,2
8864,282,excourse69,course,2
8865,282,excourse69,learning,7
8866,282,excourse69,machine,7
8867,282,excourse69,models,3
8868,282,excourse69,need,1
8869,282,excourse69,problem,1
8870,282,excourse69,problems,2
8871,282,excourse69,using,3
8872,282,excourse69,big,3
8873,282,excourse69,provides,1
8874,282,excourse69,scale,1
8875,282,excourse69,spark,1
8876,282,excourse69,open,1
8877,282,excourse69,source,1
8878,282,excourse69,tools,2
8879,282,excourse69,end,1
8880,282,excourse69,algorithms,1
8881,282,excourse69,set,1
8882,282,excourse69,available,1
8883,282,excourse69,leverage,2
8884,282,excourse69,overview,1
8885,282,excourse69,make,1
8886,282,excourse69,identify,1
8887,282,excourse69,process,2
8888,282,excourse69,apply,1
8889,282,excourse69,scalable,1
8890,282,excourse69,modeling,1
8891,282,excourse69,collected,1
8892,282,excourse69,techniques,3
8893,282,excourse69,able,1
8894,282,excourse69,type,1
8895,282,excourse69,driven,1
8896,282,excourse69,approach,1
8897,282,excourse69,steps,1
8898,282,excourse69,design,1
8899,282,excourse69,decisions,1
8900,282,excourse69,introduced,1
8901,282,excourse69,order,1
8902,282,excourse69,sense,1
8903,282,excourse69,prepare,1
8904,282,excourse69,volumes,1
8905,282,excourse69,appropriate,1
8906,282,excourse69,construct,1
8907,282,excourse69,incorporate,1
8908,283,excourse70,build,1
8909,283,excourse70,create,1
8910,283,excourse70,data,9
8911,283,excourse70,including,1
8912,283,excourse70,large,1
8913,283,excourse70,machine,1
8914,283,excourse70,problems,1
8915,283,excourse70,using,2
8916,283,excourse70,analysis,1
8917,283,excourse70,analyzing,2
8918,283,excourse70,big,7
8919,283,excourse70,spark,1
8920,283,excourse70,users,1
8921,283,excourse70,open,1
8922,283,excourse70,science,1
8923,283,excourse70,project,4
8924,283,excourse70,reports,1
8925,283,excourse70,methods,1
8926,283,excourse70,show,1
8927,283,excourse70,introduce,1
8928,283,excourse70,software,1
8929,283,excourse70,tools,3
8930,283,excourse70,top,1
8931,283,excourse70,typical,1
8932,283,excourse70,company,1
8933,283,excourse70,game,1
8934,283,excourse70,focus,1
8935,283,excourse70,move,1
8936,283,excourse70,set,2
8937,283,excourse70,advanced,1
8938,283,excourse70,courses,1
8939,283,excourse70,ecosystem,1
8940,283,excourse70,number,1
8941,283,excourse70,welcome,1
8942,283,excourse70,projects,1
8943,283,excourse70,exploratory,1
8944,283,excourse70,learned,1
8945,283,excourse70,exploring,1
8946,283,excourse70,playing,1
8947,283,excourse70,challenging,1
8948,283,excourse70,culminating,1
8949,283,excourse70,steps,1
8950,283,excourse70,engineering,1
8951,283,excourse70,five,1
8952,283,excourse70,weeks,1
8953,283,excourse70,two,1
8954,283,excourse70,meet,1
8955,283,excourse70,mllib,1
8956,283,excourse70,guide,1
8957,283,excourse70,result,1
8958,283,excourse70,specialization,1
8959,283,excourse70,final,1
8960,283,excourse70,capstone,3
8961,283,excourse70,learners,1
8962,283,excourse70,present,1
8963,283,excourse70,reporting,1
8964,283,excourse70,walk,1
8965,283,excourse70,eligible,1
8966,283,excourse70,week,2
8967,283,excourse70,acquiring,1
8968,283,excourse70,fifth,1
8969,283,excourse70,requiring,1
8970,283,excourse70,collaboration,1
8971,283,excourse70,bring,1
8972,283,excourse70,catch,1
8973,283,excourse70,compelling,1
8974,283,excourse70,engaging,1
8975,283,excourse70,generated,2
8976,283,excourse70,gephi,1
8977,283,excourse70,imaginary,1
8978,283,excourse70,knime,1
8979,283,excourse70,leadership,1
8980,283,excourse70,office,1
8981,283,excourse70,pink,1
8982,283,excourse70,preparing,1
8983,283,excourse70,presentations,1
8984,283,excourse70,recruiters,1
8985,283,excourse70,simulating,1
8986,283,excourse70,slide,1
8987,283,excourse70,splunk,4
8988,284,excourse71,build,1
8989,284,excourse71,data,3
8990,284,excourse71,learn,4
8991,284,excourse71,course,2
8992,284,excourse71,networks,1
8993,284,excourse71,systems,2
8994,284,excourse71,big,3
8995,284,excourse71,distributed,1
8996,284,excourse71,framework,3
8997,284,excourse71,spark,5
8998,284,excourse71,basic,2
8999,284,excourse71,creating,1
9000,284,excourse71,guided,1
9001,284,excourse71,develop,1
9002,284,excourse71,essentials,1
9003,284,excourse71,social,1
9004,284,excourse71,file,1
9005,284,excourse71,sample,1
9006,284,excourse71,concepts,1
9007,284,excourse71,tools,2
9008,284,excourse71,applications,2
9009,284,excourse71,understanding,1
9010,284,excourse71,hdfs,3
9011,284,excourse71,skills,1
9012,284,excourse71,rdd,1
9013,284,excourse71,mapreduce,4
9014,284,excourse71,business,1
9015,284,excourse71,process,1
9016,284,excourse71,apply,2
9017,284,excourse71,solve,1
9018,284,excourse71,new,1
9019,284,excourse71,generation,1
9020,284,excourse71,heard,1
9021,284,excourse71,next,1
9022,284,excourse71,many,2
9023,284,excourse71,landscape,1
9024,284,excourse71,wanted,1
9025,284,excourse71,technologies,2
9026,284,excourse71,either,1
9027,284,excourse71,material,1
9028,284,excourse71,concise,1
9029,284,excourse71,solutions,1
9030,284,excourse71,modern,2
9031,284,excourse71,week,1
9032,284,excourse71,strong,1
9033,284,excourse71,function,1
9034,284,excourse71,starting,1
9035,284,excourse71,fields,1
9036,284,excourse71,cases,1
9037,284,excourse71,computational,1
9038,284,excourse71,exist,1
9039,284,excourse71,finance,1
9040,284,excourse71,grasp,1
9041,284,excourse71,internals,1
9042,284,excourse71,miss,1
9043,284,excourse71,missed,1
9044,284,excourse71,serve,1
9045,284,excourse71,telecommunications,1
9046,284,excourse71,texts,1
9047,284,excourse71,workhorse,1
9048,285,excourse72,data,10
9049,285,excourse72,learn,1
9050,285,excourse72,recognize,1
9051,285,excourse72,course,2
9052,285,excourse72,designed,1
9053,285,excourse72,machine,1
9054,285,excourse72,platform,1
9055,285,excourse72,system,1
9056,285,excourse72,systems,2
9057,285,excourse72,understand,2
9058,285,excourse72,using,1
9059,285,excourse72,analysis,2
9060,285,excourse72,big,8
9061,285,excourse72,provides,1
9062,285,excourse72,used,1
9063,285,excourse72,database,3
9064,285,excourse72,get,1
9065,285,excourse72,working,2
9066,285,excourse72,common,1
9067,285,excourse72,sql,5
9068,285,excourse72,storage,1
9069,285,excourse72,table,1
9070,285,excourse72,work,1
9071,285,excourse72,tools,1
9072,285,excourse72,end,1
9073,285,excourse72,virtual,1
9074,285,excourse72,language,1
9075,285,excourse72,databases,3
9076,285,excourse72,environment,2
9077,285,excourse72,opportunity,1
9078,285,excourse72,courses,1
9079,285,excourse72,overview,1
9080,285,excourse72,structures,1
9081,285,excourse72,explore,1
9082,285,excourse72,tables,2
9083,285,excourse72,features,1
9084,285,excourse72,picture,1
9085,285,excourse72,variety,1
9086,285,excourse72,exercise,1
9087,285,excourse72,able,1
9088,285,excourse72,benefits,1
9089,285,excourse72,querying,1
9090,285,excourse72,design,1
9091,285,excourse72,platforms,1
9092,285,excourse72,specialization,1
9093,285,excourse72,volume,1
9094,285,excourse72,characteristics,1
9095,285,excourse72,differences,1
9096,285,excourse72,initial,1
9097,285,excourse72,foundations,1
9098,285,excourse72,install,1
9099,285,excourse72,applied,1
9100,285,excourse72,view,1
9101,285,excourse72,starting,1
9102,285,excourse72,analytic,1
9103,285,excourse72,appreciate,1
9104,285,excourse72,appropriate,1
9105,285,excourse72,affects,1
9106,285,excourse72,choice,1
9107,285,excourse72,dialects,1
9108,285,excourse72,distinguish,1
9109,285,excourse72,exploration,1
9110,285,excourse72,operational,1
9111,286,excourse73,data,2
9112,286,excourse73,course,3
9113,286,excourse73,understand,2
9114,286,excourse73,using,1
9115,286,excourse73,analyzing,1
9116,286,excourse73,apache,1
9117,286,excourse73,big,2
9118,286,excourse73,get,1
9119,286,excourse73,basics,1
9120,286,excourse73,different,2
9121,286,excourse73,sql,4
9122,286,excourse73,work,1
9123,286,excourse73,tools,1
9124,286,excourse73,end,1
9125,286,excourse73,mysql,1
9126,286,excourse73,databases,1
9127,286,excourse73,rdbms,1
9128,286,excourse73,hive,1
9129,286,excourse73,applicable,1
9130,286,excourse73,questions,1
9131,286,excourse73,information,1
9132,286,excourse73,results,2
9133,286,excourse73,tables,2
9134,286,excourse73,postgresql,1
9135,286,excourse73,ways,1
9136,286,excourse73,able,1
9137,286,excourse73,depth,1
9138,286,excourse73,look,1
9139,286,excourse73,multiple,1
9140,286,excourse73,differences,1
9141,286,excourse73,main,1
9142,286,excourse73,combine,1
9143,286,excourse73,select,2
9144,286,excourse73,statements,1
9145,286,excourse73,focuses,1
9146,286,excourse73,aggregation,1
9147,286,excourse73,answer,1
9148,286,excourse73,sorting,1
9149,286,excourse73,traditional,1
9150,286,excourse73,analytic,1
9151,286,excourse73,impala,1
9152,286,excourse73,addresses,1
9153,286,excourse73,clauses,1
9154,286,excourse73,engines,1
9155,286,excourse73,filter,1
9156,286,excourse73,grouping,1
9157,286,excourse73,limiting,1
9158,286,excourse73,navigate,1
9159,286,excourse73,statement,1
9160,286,excourse73,•,6
9161,287,excourse74,build,1
9162,287,excourse74,data,9
9163,287,excourse74,learn,1
9164,287,excourse74,course,5
9165,287,excourse74,designed,1
9166,287,excourse74,systems,1
9167,287,excourse74,big,6
9168,287,excourse74,used,1
9169,287,excourse74,introduction,1
9170,287,excourse74,working,1
9171,287,excourse74,analytics,3
9172,287,excourse74,fundamentals,2
9173,287,excourse74,role,1
9174,287,excourse74,common,1
9175,287,excourse74,concepts,1
9176,287,excourse74,key,1
9177,287,excourse74,understanding,1
9178,287,excourse74,wide,1
9179,287,excourse74,critical,1
9180,287,excourse74,knowledge,1
9181,287,excourse74,skills,1
9182,287,excourse74,core,1
9183,287,excourse74,overview,1
9184,287,excourse74,topics,1
9185,287,excourse74,welcome,1
9186,287,excourse74,relevant,1
9187,287,excourse74,next,1
9188,287,excourse74,many,1
9189,287,excourse74,variety,1
9190,287,excourse74,covers,1
9191,287,excourse74,career,1
9192,287,excourse74,give,1
9193,287,excourse74,introduced,1
9194,287,excourse74,technologies,1
9195,287,excourse74,specialization,1
9196,287,excourse74,begin,1
9197,287,excourse74,step,1
9198,287,excourse74,taking,1
9199,287,excourse74,aims,1
9200,287,excourse74,prepare,1
9201,287,excourse74,series,1
9202,287,excourse74,go,1
9203,287,excourse74,primary,1
9204,287,excourse74,life,1
9205,287,excourse74,fourth,2
9206,287,excourse74,cycle,1
9207,287,excourse74,enrolling,1
9208,287,excourse74,phases,1
9209,288,excourse75,data,5
9210,288,excourse75,analyze,1
9211,288,excourse75,comfortable,1
9212,288,excourse75,course,1
9213,288,excourse75,feel,1
9214,288,excourse75,platform,1
9215,288,excourse75,problems,1
9216,288,excourse75,reduce,1
9217,288,excourse75,understand,1
9218,288,excourse75,analysis,1
9219,288,excourse75,big,3
9220,288,excourse75,framework,1
9221,288,excourse75,spark,1
9222,288,excourse75,used,2
9223,288,excourse75,application,1
9224,288,excourse75,basic,1
9225,288,excourse75,guided,1
9226,288,excourse75,hands,1
9227,288,excourse75,architecture,1
9228,288,excourse75,common,1
9229,288,excourse75,hadoop,3
9230,288,excourse75,concepts,1
9231,288,excourse75,processes,1
9232,288,excourse75,software,1
9233,288,excourse75,tools,1
9234,288,excourse75,map,1
9235,288,excourse75,stack,1
9236,288,excourse75,environment,1
9237,288,excourse75,opportunity,1
9238,288,excourse75,core,1
9239,288,excourse75,experience,1
9240,288,excourse75,specific,1
9241,288,excourse75,fundamental,1
9242,288,excourse75,business,1
9243,288,excourse75,process,1
9244,288,excourse75,apply,1
9245,288,excourse75,solve,1
9246,288,excourse75,like,1
9247,288,excourse75,frameworks,1
9248,288,excourse75,components,1
9249,288,excourse75,people,1
9250,288,excourse75,examples,1
9251,288,excourse75,techniques,1
9252,288,excourse75,scientists,1
9253,288,excourse75,two,1
9254,288,excourse75,assignments,1
9255,288,excourse75,execution,1
9256,288,excourse75,important,1
9257,288,excourse75,walk,1
9258,288,excourse75,industry,1
9259,288,excourse75,conversations,1
9260,288,excourse75,empowered,1
9261,288,excourse75,explaining,1
9262,288,excourse75,novice,1
9263,288,excourse75,programmers,1
9264,288,excourse75,wrangle,1
9265,289,excourse76,data,4
9266,289,excourse76,use,1
9267,289,excourse76,datasets,1
9268,289,excourse76,large,2
9269,289,excourse76,processing,1
9270,289,excourse76,using,1
9271,289,excourse76,apache,1
9272,289,excourse76,big,4
9273,289,excourse76,spark,2
9274,289,excourse76,used,2
9275,289,excourse76,development,1
9276,289,excourse76,database,1
9277,289,excourse76,mongodb,2
9278,289,excourse76,project,1
9279,289,excourse76,working,1
9280,289,excourse76,dataset,1
9281,289,excourse76,end,1
9282,289,excourse76,memory,1
9283,289,excourse76,environment,2
9284,289,excourse76,set,1
9285,289,excourse76,year,1
9286,289,excourse76,visual,1
9287,289,excourse76,process,1
9288,289,excourse76,scalable,1
9289,289,excourse76,code,1
9290,289,excourse76,showing,1
9291,289,excourse76,nosql,1
9292,289,excourse76,state,1
9293,289,excourse76,efficient,1
9294,289,excourse76,adaptable,1
9295,289,excourse76,hourly,1
9296,289,excourse76,noaa,1
9297,289,excourse76,period,1
9298,289,excourse76,precipitation,1
9299,289,excourse76,rates,1
9300,289,excourse76,studio,1
9301,289,excourse76,suited,1
9302,289,excourse76,ten,1
9303,289,excourse76,wisconsin,1
9304,290,excourse77,ai,1
9305,290,excourse77,build,3
9306,290,excourse77,use,1
9307,290,excourse77,course,3
9308,290,excourse77,deep,3
9309,290,excourse77,designed,2
9310,290,excourse77,google,1
9311,290,excourse77,including,1
9312,290,excourse77,learning,5
9313,290,excourse77,libraries,1
9314,290,excourse77,machine,2
9315,290,excourse77,models,3
9316,290,excourse77,processing,3
9317,290,excourse77,tensorflow,2
9318,290,excourse77,using,2
9319,290,excourse77,analysis,1
9320,290,excourse77,framework,1
9321,290,excourse77,university,1
9322,290,excourse77,working,1
9323,290,excourse77,python,1
9324,290,excourse77,tools,1
9325,290,excourse77,end,1
9326,290,excourse77,applications,1
9327,290,excourse77,built,1
9328,290,excourse77,language,3
9329,290,excourse77,paper,1
9330,290,excourse77,perform,2
9331,290,excourse77,c,1
9332,290,excourse77,knowledge,1
9333,290,excourse77,statistics,1
9334,290,excourse77,text,2
9335,290,excourse77,make,1
9336,290,excourse77,sentiment,1
9337,290,excourse77,experience,1
9338,290,excourse77,model,3
9339,290,excourse77,algebra,1
9340,290,excourse77,linear,1
9341,290,excourse77,nlp,2
9342,290,excourse77,experts,1
9343,290,excourse77,completed,1
9344,290,excourse77,taught,1
9345,290,excourse77,chatbot,2
9346,290,excourse77,complete,1
9347,290,excourse77,translate,2
9348,290,excourse77,created,1
9349,290,excourse77,b,1
9350,290,excourse77,two,1
9351,290,excourse77,natural,3
9352,290,excourse77,summarize,2
9353,290,excourse77,languages,1
9354,290,excourse77,specialization,4
9355,290,excourse77,scientist,1
9356,290,excourse77,learners,1
9357,290,excourse77,answering,2
9358,290,excourse77,e,1
9359,290,excourse77,g,1
9360,290,excourse77,intermediate,1
9361,290,excourse77,research,1
9362,290,excourse77,calculus,1
9363,290,excourse77,starting,1
9364,290,excourse77,bert,1
9365,290,excourse77,co,1
9366,290,excourse77,attention,2
9367,290,excourse77,author,1
9368,290,excourse77,bensouda,1
9369,290,excourse77,brain,1
9370,290,excourse77,decoder,1
9371,290,excourse77,encoder,1
9372,290,excourse77,english,1
9373,290,excourse77,german,1
9374,290,excourse77,helped,1
9375,290,excourse77,instructor,1
9376,290,excourse77,keras,1
9377,290,excourse77,mourri,1
9378,290,excourse77,please,1
9379,290,excourse77,question,2
9380,290,excourse77,sentences,1
9381,290,excourse77,sequence,1
9382,290,excourse77,staff,1
9383,290,excourse77,stanford,1
9384,290,excourse77,sure,1
9385,290,excourse77,t5,1
9386,290,excourse77,tensor2tensor,1
9387,290,excourse77,transformer,2
9388,290,excourse77,trax,1
9389,290,excourse77,younes,1
9390,291,excourse78,use,1
9391,291,excourse78,course,1
9392,291,excourse78,designed,1
9393,291,excourse78,models,2
9394,291,excourse78,network,2
9395,291,excourse78,neural,2
9396,291,excourse78,processing,2
9397,291,excourse78,unit,1
9398,291,excourse78,using,2
9399,291,excourse78,analysis,2
9400,291,excourse78,tools,1
9401,291,excourse78,end,1
9402,291,excourse78,applications,1
9403,291,excourse78,built,1
9404,291,excourse78,language,3
9405,291,excourse78,perform,3
9406,291,excourse78,c,1
9407,291,excourse78,text,2
9408,291,excourse78,sentiment,2
9409,291,excourse78,identify,1
9410,291,excourse78,recognition,1
9411,291,excourse78,model,1
9412,291,excourse78,questions,1
9413,291,excourse78,tweets,1
9414,291,excourse78,linear,1
9415,291,excourse78,nlp,1
9416,291,excourse78,entity,1
9417,291,excourse78,chatbot,1
9418,291,excourse78,translate,1
9419,291,excourse78,called,1
9420,291,excourse78,created,1
9421,291,excourse78,b,1
9422,291,excourse78,train,2
9423,291,excourse78,compare,1
9424,291,excourse78,meaning,1
9425,291,excourse78,natural,2
9426,291,excourse78,summarize,1
9427,291,excourse78,languages,1
9428,291,excourse78,specialization,2
9429,291,excourse78,answering,1
9430,291,excourse78,named,1
9431,291,excourse78,question,1
9432,291,excourse78,sequence,1
9433,291,excourse78,corpus,1
9434,291,excourse78,embeddings,1
9435,291,excourse78,gated,1
9436,291,excourse78,generate,1
9437,291,excourse78,glove,1
9438,291,excourse78,gru,1
9439,291,excourse78,layers,1
9440,291,excourse78,lstm,1
9441,291,excourse78,lstms,1
9442,291,excourse78,recurrent,2
9443,291,excourse78,shakespeare,1
9444,291,excourse78,siamese,1
9445,291,excourse78,synthetic,1
9446,291,excourse78,word,1
9447,291,excourse78,worded,1
9448,291,excourse78,‘,1
9449,292,excourse79,create,1
9450,292,excourse79,course,1
9451,292,excourse79,models,1
9452,292,excourse79,network,1
9453,292,excourse79,neural,1
9454,292,excourse79,processing,2
9455,292,excourse79,using,3
9456,292,excourse79,algorithm,1
9457,292,excourse79,language,3
9458,292,excourse79,programming,1
9459,292,excourse79,simple,1
9460,292,excourse79,c,1
9461,292,excourse79,speech,1
9462,292,excourse79,model,3
9463,292,excourse79,apply,1
9464,292,excourse79,write,1
9465,292,excourse79,complete,1
9466,292,excourse79,dynamic,1
9467,292,excourse79,b,1
9468,292,excourse79,natural,2
9469,292,excourse79,uses,1
9470,292,excourse79,specialization,1
9471,292,excourse79,part,1
9472,292,excourse79,compute,1
9473,292,excourse79,minimum,1
9474,292,excourse79,computational,1
9475,292,excourse79,embeddings,1
9476,292,excourse79,word,1
9477,292,excourse79,auto,2
9478,292,excourse79,bag,1
9479,292,excourse79,better,1
9480,292,excourse79,continuous,1
9481,292,excourse79,correct,1
9482,292,excourse79,distance,1
9483,292,excourse79,edit,1
9484,292,excourse79,gram,1
9485,292,excourse79,linguistics,1
9486,292,excourse79,n,1
9487,292,excourse79,pos,1
9488,292,excourse79,probabilistic,1
9489,292,excourse79,tagging,1
9490,292,excourse79,vital,1
9491,292,excourse79,viterbi,1
9492,292,excourse79,word2vec,1
9493,292,excourse79,words,1
9494,293,excourse80,data,3
9495,293,excourse80,learn,2
9496,293,excourse80,program,1
9497,293,excourse80,use,1
9498,293,excourse80,course,2
9499,293,excourse80,analysis,2
9500,293,excourse80,computing,1
9501,293,excourse80,r,9
9502,293,excourse80,working,1
9503,293,excourse80,concepts,1
9504,293,excourse80,software,1
9505,293,excourse80,functions,1
9506,293,excourse80,language,2
9507,293,excourse80,programming,4
9508,293,excourse80,environment,1
9509,293,excourse80,level,1
9510,293,excourse80,statistical,4
9511,293,excourse80,topics,1
9512,293,excourse80,accessing,1
9513,293,excourse80,includes,1
9514,293,excourse80,configure,1
9515,293,excourse80,provide,1
9516,293,excourse80,code,2
9517,293,excourse80,writing,1
9518,293,excourse80,examples,1
9519,293,excourse80,covers,1
9520,293,excourse80,high,1
9521,293,excourse80,issues,1
9522,293,excourse80,describe,1
9523,293,excourse80,effective,1
9524,293,excourse80,necessary,1
9525,293,excourse80,profiling,1
9526,293,excourse80,implemented,1
9527,293,excourse80,debugging,1
9528,293,excourse80,install,1
9529,293,excourse80,reading,1
9530,293,excourse80,practical,1
9531,293,excourse80,packages,1
9532,293,excourse80,organizing,1
9533,293,excourse80,commenting,1
9534,293,excourse80,generic,1
9535,294,excourse81,data,7
9536,294,excourse81,learn,2
9537,294,excourse81,program,1
9538,294,excourse81,use,3
9539,294,excourse81,analyze,1
9540,294,excourse81,course,5
9541,294,excourse81,google,2
9542,294,excourse81,including,1
9543,294,excourse81,using,1
9544,294,excourse81,analysis,2
9545,294,excourse81,r,14
9546,294,excourse81,package,1
9547,294,excourse81,hands,1
9548,294,excourse81,analytics,1
9549,294,excourse81,common,1
9550,294,excourse81,cover,1
9551,294,excourse81,work,1
9552,294,excourse81,concepts,1
9553,294,excourse81,software,1
9554,294,excourse81,tools,2
9555,294,excourse81,end,1
9556,294,excourse81,applications,1
9557,294,excourse81,understanding,1
9558,294,excourse81,language,2
9559,294,excourse81,programming,5
9560,294,excourse81,visualizations,1
9561,294,excourse81,environment,1
9562,294,excourse81,level,2
9563,294,excourse81,skills,1
9564,294,excourse81,associated,1
9565,294,excourse81,courses,1
9566,294,excourse81,dataframes,1
9567,294,excourse81,experience,1
9568,294,excourse81,fundamental,1
9569,294,excourse81,apply,1
9570,294,excourse81,find,1
9571,294,excourse81,new,1
9572,294,excourse81,contents,1
9573,294,excourse81,explore,1
9574,294,excourse81,certificate,2
9575,294,excourse81,components,1
9576,294,excourse81,allows,1
9577,294,excourse81,tasks,1
9578,294,excourse81,previous,1
9579,294,excourse81,provide,1
9580,294,excourse81,jobs,2
9581,294,excourse81,ways,2
9582,294,excourse81,analyst,2
9583,294,excourse81,visualize,1
9584,294,excourse81,complete,1
9585,294,excourse81,powerful,1
9586,294,excourse81,benefits,1
9587,294,excourse81,continue,1
9588,294,excourse81,resources,1
9589,294,excourse81,rstudio,2
9590,294,excourse81,documenting,1
9591,294,excourse81,options,1
9592,294,excourse81,report,1
9593,294,excourse81,unique,1
9594,294,excourse81,gain,1
9595,294,excourse81,known,1
9596,294,excourse81,necessary,1
9597,294,excourse81,learners,1
9598,294,excourse81,accomplish,1
9599,294,excourse81,analysts,2
9600,294,excourse81,clean,1
9601,294,excourse81,current,1
9602,294,excourse81,discover,3
9603,294,excourse81,equipped,1
9604,294,excourse81,instruct,1
9605,294,excourse81,introductory,2
9606,294,excourse81,examine,1
9607,294,excourse81,needed,1
9608,294,excourse81,generating,1
9609,294,excourse81,organize,1
9610,294,excourse81,equip,1
9611,294,excourse81,lets,1
